label,text
0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline [PHONE] PoBox75LDNS7"
0,I'm reaching home in 5 min.
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
0,Company is very good.environment is terrific and food is really nice:)
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: [PHONE] HG/Suite342/2lands Row/W1j6HL
0,Ok i juz receive..
0,"Sorry, I can't help you on this."
0,How long does it take to get it.
0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
0,"Lol, oh you got a friend for the dog ?"
0,At WHAT TIME should i come tomorrow
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
0,S:-)kallis wont play in first two odi:-)
0,Cancel cheyyamo?and get some money back?
0,You're right I have now that I think about it
0,Ill be at yours in about 3 mins but look out for me
0,You sure your neighbors didnt pick it up
0,So that takes away some money worries
0,Err... Cud do. I'm going to at 8pm. I haven't got a way to contact him until then.
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name &lt;#&gt; janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra &lt;#&gt; % true.. Don't neglet.
0,How come she can get it? Should b quite diff to guess rite...
0,"Now, whats your house # again ? And do you have any beer there ?"
0,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
0,Ã mean it's confirmed... I tot they juz say oni... Ok then...
1,Moby Pub Quiz.Win a Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Â£1.[PHONE] SP
0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered &lt;#&gt; to my account and &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,India have to take lead:)
0,"I'm a guy, browsin is compulsory"
0,Wat r u doing?
0,Really good:)dhanush rocks once again:)
0,"Dad wanted to talk about the apartment so I got a late start, omw now"
0,U sick still can go shopping?
1,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call [PHONE]am-7pm. Cost 10p
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
0,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
1,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> [URL] xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
0,Why you Dint come with us.
0,It is a good thing I'm now getting the connection to bw
0,Send me your id and password
0,And do you have any one that can teach me how to ship cars.
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
1,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call [PHONE] to have charges refunded.This call will be free from a BT landline
0,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
0,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
0,Ã dun need to pick ur gf?
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
0,Am slow in using biola's fne
0,Talk to g and x about that
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
0,"Probably, want to pick up more?"
0,Are you plans with your family set in stone ?
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
1,GENT! We are trying to contact you. Last weekends draw shows that you won a Â£1000 prize GUARANTEED. Call [PHONE]. Claim Code K52. Valid 12hrs only. 150ppm
0,(That said can you text him one more time?)
0,Good morning princess! Happy New Year!
1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call [PHONE].
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!
0,Just haven't decided where yet eh ?
0,I plane to give on this month end.
0,The battery is for mr adewale my uncle. Aka Egbon
0,Pls accept me for one day. Or am begging you change the number.
0,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer..."
0,Daddy will take good care of you :)
1,WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs [URL]
0,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
0,So i could kiss and feel you next to me...
0,Wat's my dear doing? Sleeping ah?
0,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call [PHONE] for free delivery
0,"Cool, text me when you're parked"
0,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
0,&lt;#&gt; great loxahatchee xmas tree burning update: you can totally see stars here
1,SMS SERVICES For your inclusive text credits pls gotto [URL] login 3qxj9 unsubscribe with STOP no extra charge help [PHONE] comuk.220cm2 9AE
0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
0,I told that am coming on wednesday.
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
0,Hello! Good week? Fancy a drink or something later?
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
0,"Haha get used to driving to usf man, I know a lot of stoners"
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,That's necessarily respectful
0,Still in customer place
0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
0,Y lei?
0,Uhhhhrmm isnt having tb test bad when youre sick
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a &lt;#&gt; movie DOESNT inlude the previews. You're still getting in after 1."
0,Delhi and chennai still silent.
0,En chikku nange bakra msg kalstiya..then had tea/coffee?
1,Congratulations ur awarded either Â£500 of CD gift vouchers & Free entry 2 our Â£100 weekly draw txt MUSIC to 87066 TnCs [URL] 1 win150ppmx3age16
1,"Claim a 200 shopping spree, just call [PHONE] now! Have you won! MobStoreQuiz10ppm"
0,I was at bugis juz now wat... But now i'm walking home oredi... Ã so late then reply... I oso saw a top dat i like but din buy... Where r Ã¼ now?
0,So Ã¼ pay first lar... Then when is da stock comin...
0,Yeah I'll try to scrounge something up
0,From 5 to 2 only my work timing.
0,I dont know exactly could you ask chechi.
1,"URGENT! You have won a 1 week FREE membership in our Â£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C [URL] LCCLTD POBOX 4403LDNW1A7RW18"
0,Still in the area of the restaurant. Ill try to come back soon
1,"[PHONE] You have won a Â£2,000 price! To claim, call [PHONE]."
0,Was actually about to send you a reminder today. Have a wonderful weekend
0,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call [PHONE] NOW! Only 10p per min. BT-national-rate"
0,Went to ganesh dress shop
0,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
0,Nice talking to you! please dont forget my pix :) i want to see all of you...
0,Yay! You better not have told that to 5 other girls either.
0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
0,Ok ill tell the company
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
0,That's significant but dont worry.
0,Oh yeah! And my diet just flew out the window
0,How are you. Just checking up on you
0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
0,WOT U WANNA DO THEN MISSY?
1,For sale - arsenal dartboard. Good condition but no doubles or trebles!
0,No problem. We will be spending a lot of quality time together...
1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:[PHONE]p Provided by tones2you.co.uk
0,Ok... Let u noe when i leave my house.
0,U havenÂt lost me ill always b here 4u.i didnÂt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÂs what itried2tell urmom.i careabout u
0,"Are you being good, baby? :)"
0,Why de. You looking good only:-)..
0,Yeah it's jus rite...
0,How are you doing. How's the queen. Are you going for the royal wedding
0,"Hi, Mobile no. &lt;#&gt; has added you in their contact list on [URL] It s a great place to send free sms to people For more visit fullonsms.com"
1,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Â£1.50"
0,Huh so fast... Dat means u havent finished painting?
0,I thk Ã¼ gotta go home by urself. Cos i'll b going out shopping 4 my frens present.
0,Be happy there. I will come after noon
